entity,id
gpcr_D99,543
gpcr_D100,544
gpcr_D101,545
gpcr_D102,546
gpcr_D103,547
gpcr_D104,548
gpcr_D105,549
gpcr_D106,550
gpcr_D107,551
gpcr_D108,552
gpcr_D109,553
gpcr_D110,554
gpcr_D111,555
gpcr_D112,556
gpcr_D113,557
gpcr_D114,558
gpcr_D115,559
gpcr_D116,560
gpcr_D117,561
gpcr_D118,562
gpcr_D119,563
gpcr_D120,564
gpcr_D121,565
gpcr_D122,566
gpcr_D123,567
gpcr_D124,568
gpcr_D125,569
gpcr_D126,570
gpcr_D127,571
gpcr_D128,572
gpcr_D129,573
gpcr_D130,574
gpcr_D131,575
gpcr_D132,576
gpcr_D133,577
gpcr_D134,578
gpcr_D135,579
gpcr_D136,580
gpcr_D137,581
gpcr_D138,582
gpcr_D139,583
gpcr_D140,584
gpcr_D141,585
gpcr_D142,586
gpcr_D143,587
gpcr_D144,588
gpcr_D145,589
gpcr_D146,590
gpcr_D147,591
gpcr_D148,592
gpcr_D149,593
gpcr_D150,594
gpcr_D151,595
gpcr_D152,596
gpcr_D153,597
gpcr_D154,598
gpcr_D155,599
gpcr_D156,600
gpcr_D157,601
gpcr_D158,602
gpcr_D159,603
gpcr_D160,604
gpcr_D161,605
gpcr_D162,606
gpcr_D163,607
gpcr_D164,608
gpcr_D165,609
gpcr_D166,610
gpcr_D167,611
gpcr_D168,612
gpcr_D169,613
gpcr_D170,614
gpcr_D171,615
gpcr_D172,616
gpcr_D173,617
gpcr_D174,618
gpcr_D175,619
gpcr_D176,620
gpcr_D177,621
gpcr_D178,622
gpcr_D179,623
gpcr_D180,624
gpcr_D181,625
gpcr_D182,626
gpcr_D183,627
gpcr_D184,628
gpcr_D185,629
gpcr_D186,630
gpcr_D187,631
gpcr_D188,632
gpcr_D189,633
gpcr_D190,634
gpcr_D191,635
gpcr_D192,636
gpcr_D193,637
gpcr_D194,638
gpcr_D195,639
gpcr_D196,640
gpcr_D197,641
gpcr_D198,642
gpcr_D199,643
gpcr_D200,644
gpcr_D201,645
gpcr_D202,646
gpcr_D203,647
gpcr_D204,648
gpcr_D205,649
gpcr_D206,650
gpcr_D207,651
gpcr_D208,652
gpcr_D209,653
gpcr_D210,654
gpcr_D211,655
gpcr_D212,656
gpcr_D213,657
gpcr_D214,658
gpcr_D215,659
gpcr_D216,660
gpcr_D217,661
gpcr_D218,662
gpcr_D219,663
gpcr_D220,664
gpcr_D221,665
gpcr_D222,666
gpcr_D223,667
ic_D1,668
ic_D2,669
ic_D3,670
ic_D4,671
ic_D5,672
ic_D6,673
ic_D7,674
ic_D8,675
ic_D9,676
ic_D10,677
ic_D11,678
ic_D12,679
ic_D13,680
ic_D14,681
ic_D15,682
ic_D16,683
ic_D17,684
ic_D18,685
ic_D19,686
ic_D20,687
ic_D21,688
ic_D22,689
ic_D23,690
ic_D24,691
ic_D25,692
ic_D26,693
ic_D27,694
ic_D28,695
ic_D29,696
ic_D30,697
ic_D31,698
ic_D32,699
ic_D33,700
ic_D34,701
ic_D35,702
ic_D36,703
ic_D37,704
ic_D38,705
ic_D39,706
ic_D40,707
ic_D41,708
ic_D42,709
ic_D43,710
ic_D44,711
ic_D45,712
ic_D46,713
ic_D47,714
ic_D48,715
ic_D49,716
ic_D50,717
ic_D51,718
ic_D52,719
ic_D53,720
ic_D54,721
ic_D55,722
ic_D56,723
ic_D57,724
ic_D58,725
ic_D59,726
ic_D60,727
ic_D61,728
ic_D62,729
ic_D63,730
ic_D64,731
ic_D65,732
ic_D66,733
ic_D67,734
ic_D68,735
ic_D69,736
ic_D70,737
ic_D71,738
ic_D72,739
ic_D73,740
ic_D74,741
ic_D75,742
ic_D76,743
ic_D77,744
ic_D78,745
ic_D79,746
ic_D80,747
ic_D81,748
ic_D82,749
ic_D83,750
ic_D84,751
ic_D85,752
ic_D86,753
ic_D87,754
ic_D88,755
ic_D89,756
ic_D90,757
ic_D91,758
ic_D92,759
ic_D93,760
ic_D94,761
ic_D95,762
ic_D96,763
ic_D97,764
ic_D98,765
ic_D99,766
ic_D100,767
ic_D101,768
ic_D102,769
ic_D103,770
ic_D104,771
ic_D105,772
ic_D106,773
ic_D107,774
ic_D108,775
ic_D109,776
ic_D110,777
ic_D111,778
ic_D112,779
ic_D113,780
ic_D114,781
ic_D115,782
ic_D116,783
ic_D117,784
ic_D118,785
ic_D119,786
ic_D120,787
ic_D121,788
ic_D122,789
ic_D123,790
ic_D124,791
ic_D125,792
ic_D126,793
ic_D127,794
ic_D128,795
ic_D129,796
ic_D130,797
ic_D131,798
ic_D132,799
ic_D133,800
ic_D134,801
ic_D135,802
ic_D136,803
ic_D137,804
ic_D138,805
ic_D139,806
ic_D140,807
ic_D141,808
ic_D142,809
ic_D143,810
ic_D144,811
ic_D145,812
ic_D146,813
ic_D147,814
ic_D148,815
ic_D149,816
ic_D150,817
ic_D151,818
ic_D152,819
ic_D153,820
ic_D154,821
ic_D155,822
ic_D156,823
ic_D157,824
ic_D158,825
ic_D159,826
ic_D160,827
ic_D161,828
ic_D162,829
ic_D163,830
ic_D164,831
ic_D165,832
ic_D166,833
ic_D167,834
ic_D168,835
ic_D169,836
ic_D170,837
ic_D171,838
ic_D172,839
ic_D173,840
ic_D174,841
ic_D175,842
ic_D176,843
ic_D177,844
ic_D178,845
ic_D179,846
ic_D180,847
ic_D181,848
ic_D182,849
ic_D183,850
ic_D184,851
ic_D185,852
ic_D186,853
ic_D187,854
ic_D188,855
ic_D189,856
ic_D190,857
ic_D191,858
ic_D192,859
ic_D193,860
ic_D194,861
ic_D195,862
ic_D196,863
ic_D197,864
ic_D198,865
ic_D199,866
ic_D200,867
ic_D201,868
ic_D202,869
ic_D203,870
ic_D204,871
ic_D205,872
ic_D206,873
ic_D207,874
ic_D208,875
ic_D209,876
ic_D210,877
nr_D1,878
nr_D2,879
nr_D3,880
nr_D4,881
nr_D5,882
nr_D6,883
nr_D7,884
nr_D8,885
nr_D9,886
nr_D10,887
nr_D11,888
nr_D12,889
nr_D13,890
nr_D14,891
nr_D15,892
nr_D16,893
nr_D17,894
nr_D18,895
nr_D19,896
nr_D20,897
nr_D21,898
nr_D22,899
nr_D23,900
nr_D24,901
nr_D25,902
nr_D26,903
nr_D27,904
nr_D28,905
nr_D29,906
nr_D30,907
nr_D31,908
nr_D32,909
nr_D33,910
nr_D34,911
nr_D35,912
nr_D36,913
nr_D37,914
nr_D38,915
nr_D39,916
nr_D40,917
nr_D41,918
nr_D42,919
nr_D43,920
nr_D44,921
nr_D45,922
nr_D46,923
nr_D47,924
nr_D48,925
nr_D49,926
nr_D50,927
nr_D51,928
nr_D52,929
nr_D53,930
nr_D54,931
T1,932
T22,933
T25,934
T29,935
T35,936
T36,937
T41,938
T44,939
T46,940
T51,941
T52,942
T53,943
T55,944
T60,945
T120,946
T140,947
T142,948
T168,949
T171,950
T220,951
T223,952
T234,953
T250,954
T259,955
T260,956
T278,957
T279,958
T285,959
T293,960
T312,961
T313,962
T328,963
T330,964
T491,965
T530,966
T549,967
T559,968
T112,969
T121,970
T128,971
T179,972
T201,973
T227,974
T232,975
T282,976
T286,977
T297,978
T325,979
T349,980
T601,981
T268,982
T251,983
T366,984
T437,985
T3,986
T21,987
T176,988
T374,989
T570,990
T576,991
T270,992
T272,993
T375,994
T377,995
T378,996
T515,997
T544,998
T568,999
T261,1000
T262,1001
T265,1002
T158,1003
T253,1004
T509,1005
T525,1006
T567,1007
T2,1008
T66,1009
T73,1010
T195,1011
T329,1012
T333,1013
T364,1014
T542,1015
T597,1016
T641,1017
T664,1018
T221,1019
T15,1020
T336,1021
T517,1022
T529,1023
T569,1024
T14,1025
T24,1026
T37,1027
T49,1028
T50,1029
T117,1030
T127,1031
T162,1032
T165,1033
T166,1034
T167,1035
T169,1036
T170,1037
T205,1038
T206,1039
T249,1040
T257,1041
T258,1042
T274,1043
T288,1044
T306,1045
T307,1046
T308,1047
T334,1048
T353,1049
T367,1050
T387,1051
T389,1052
T415,1053
T426,1054
T427,1055
T436,1056
T445,1057
T446,1058
T461,1059
T465,1060
T485,1061
T486,1062
T510,1063
T511,1064
T512,1065
T513,1066
T514,1067
T532,1068
T541,1069
T546,1070
T565,1071
T586,1072
T621,1073
T650,1074
T656,1075
T207,1076
T350,1077
T478,1078
T547,1079
T67,1080
T283,1081
T335,1082
T351,1083
T119,1084
T280,1085
T290,1086
T304,1087
T531,1088
T208,1089
T642,1090
T413,1091
T643,1092
T211,1093
T212,1094
T213,1095
T214,1096
T215,1097
T289,1098
T319,1099
T320,1100
T337,1101
T519,1102
T622,1103
T385,1104
T419,1105
T421,1106
T439,1107
T470,1108
T653,1109
T17,1110
T34,1111
T38,1112
T40,1113
T56,1114
T63,1115
T65,1116
T71,1117
T77,1118
T129,1119
T130,1120
T131,1121
T132,1122
T133,1123
T134,1124
T135,1125
T136,1126
T137,1127
T190,1128
T193,1129
T199,1130
T240,1131
T310,1132
T386,1133
T414,1134
T438,1135
T459,1136
T460,1137
T462,1138
T463,1139
T464,1140
T466,1141
T467,1142
T468,1143
T469,1144
T471,1145
T472,1146
T473,1147
T474,1148
T475,1149
T476,1150
T477,1151
T479,1152
T480,1153
T482,1154
T483,1155
T524,1156
T543,1157
T616,1158
T619,1159
T626,1160
T636,1161
T637,1162
T638,1163
T651,1164
T661,1165
T520,1166
T202,1167
T581,1168
T582,1169
T91,1170
T309,1171
T110,1172
T94,1173
T113,1174
T172,1175
T175,1176
T178,1177
T181,1178
T338,1179
T365,1180
T16,1181
T97,1182
T116,1183
T384,1184
T516,1185
T28,1186
T82,1187
T83,1188
T84,1189
T85,1190
T86,1191
T87,1192
T88,1193
T89,1194
T90,1195
T92,1196
T93,1197
T95,1198
T96,1199
T98,1200
T99,1201
T100,1202
T101,1203
T102,1204
T103,1205
T104,1206
T105,1207
T106,1208
T107,1209
T108,1210
T109,1211
T111,1212
T146,1213
T224,1214
T241,1215
T252,1216
T321,1217
T380,1218
T392,1219
T518,1220
T550,1221
T635,1222
T647,1223
T657,1224
T118,1225
T229,1226
T42,1227
T78,1228
T144,1229
T145,1230
T444,1231
T379,1232
T115,1233
T237,1234
T447,1235
T218,1236
T222,1237
T236,1238
T645,1239
T19,1240
T32,1241
T81,1242
T122,1243
T123,1244
T124,1245
T373,1246
T566,1247
T39,1248
T209,1249
T302,1250
T604,1251
T605,1252
T606,1253
T607,1254
T608,1255
T609,1256
T610,1257
T611,1258
T612,1259
T613,1260
T256,1261
T27,1262
T233,1263
T376,1264
T393,1265
T395,1266
T396,1267
T397,1268
T398,1269
T399,1270
T400,1271
T401,1272
T404,1273
T405,1274
T406,1275
T407,1276
T408,1277
T409,1278
T640,1279
T164,1280
T317,1281
T324,1282
T627,1283
T631,1284
T13,1285
T318,1286
T191,1287
T348,1288
T424,1289
T125,1290
T228,1291
T238,1292
T255,1293
T361,1294
T382,1295
T551,1296
T552,1297
T632,1298
T663,1299
T271,1300
T138,1301
T584,1302
T585,1303
T600,1304
T276,1305
T277,1306
T31,1307
T54,1308
T64,1309
T198,1310
T239,1311
T264,1312
T281,1313
T381,1314
T383,1315
T402,1316
T403,1317
T411,1318
T416,1319
T417,1320
T428,1321
T429,1322
T430,1323
T431,1324
T432,1325
T433,1326
T434,1327
T435,1328
T487,1329
T489,1330
T556,1331
T557,1332
T633,1333
T62,1334
T192,1335
T292,1336
T45,1337
T660,1338
T362,1339
T623,1340
T267,1341
T291,1342
T354,1343
T388,1344
T523,1345
T630,1346
T352,1347
T345,1348
T231,1349
T391,1350
T243,1351
T244,1352
T245,1353
T246,1354
T247,1355
T248,1356
T574,1357
T79,1358
T578,1359
T579,1360
T589,1361
T598,1362
T599,1363
T343,1364
T189,1365
T61,1366
T363,1367
T26,1368
T57,1369
T346,1370
T347,1371
T273,1372
T341,1373
T342,1374
T344,1375
T47,1376
T580,1377
T583,1378
T644,1379
T275,1380
T20,1381
T43,1382
T48,1383
T58,1384
T139,1385
T219,1386
T225,1387
T266,1388
T269,1389
T315,1390
T316,1391
T369,1392
T370,1393
T371,1394
T372,1395
T394,1396
T422,1397
T423,1398
T425,1399
T440,1400
T441,1401
T442,1402
T548,1403
T560,1404
T618,1405
T620,1406
T624,1407
T625,1408
T634,1409
T654,1410
T658,1411
T23,1412
T33,1413
T448,1414
T449,1415
T450,1416
T451,1417
T452,1418
T453,1419
T454,1420
T455,1421
T456,1422
T457,1423
T592,1424
T593,1425
T594,1426
T595,1427
T596,1428
T617,1429
T6,1430
T18,1431
T59,1432
T75,1433
T76,1434
T141,1435
T143,1436
T147,1437
T148,1438
T149,1439
T150,1440
T151,1441
T152,1442
T153,1443
T154,1444
T155,1445
T156,1446
T157,1447
T159,1448
T160,1449
T161,1450
T174,1451
T182,1452
T183,1453
T185,1454
T186,1455
T187,1456
T188,1457
T196,1458
T197,1459
T200,1460
T210,1461
T216,1462
T217,1463
T242,1464
T254,1465
T263,1466
T284,1467
T294,1468
T295,1469
T296,1470
T298,1471
T299,1472
T300,1473
T303,1474
T305,1475
T311,1476
T322,1477
T323,1478
T327,1479
T331,1480
T340,1481
T355,1482
T356,1483
T357,1484
T358,1485
T359,1486
T360,1487
T410,1488
T412,1489
T481,1490
T490,1491
T503,1492
T504,1493
T505,1494
T506,1495
T507,1496
T521,1497
T522,1498
T534,1499
T535,1500
T536,1501
T539,1502
T545,1503
T553,1504
T554,1505
T555,1506
T562,1507
T564,1508
T571,1509
T572,1510
T573,1511
T575,1512
T577,1513
T587,1514
T588,1515
T591,1516
T602,1517
T603,1518
T614,1519
T646,1520
T648,1521
T649,1522
T652,1523
T655,1524
T163,1525
T74,1526
T184,1527
T493,1528
T494,1529
T495,1530
T496,1531
T497,1532
T498,1533
T499,1534
T500,1535
T501,1536
T502,1537
T540,1538
T443,1539
T537,1540
T558,1541
T628,1542
T177,1543
T68,1544
T69,1545
T70,1546
T458,1547
T126,1548
T301,1549
T226,1550
T30,1551
T508,1552
T615,1553
T114,1554
T418,1555
T561,1556
T368,1557
T173,1558
T230,1559
T287,1560
T488,1561
T492,1562
T526,1563
T527,1564
T528,1565
T629,1566
T4,1567
T5,1568
T7,1569
T8,1570
T9,1571
T10,1572
T11,1573
T12,1574
T194,1575
T332,1576
T639,1577
T662,1578
T563,1579
T590,1580
T533,1581
T80,1582
T180,1583
T420,1584
T538,1585
T203,1586
T204,1587
T72,1588
T235,1589
T390,1590
T659,1591
T314,1592
T326,1593
T339,1594
T484,1595
